epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,128.206,0.60309,1.05643,0.80535,0.89982,0,0.83337,0.72374,0.82549,0.61276,0.83877,0.67811,0.76798,0.53305,0.62038,1.17246,0.90321,0.97152,0,0.00147149,0.00147149,0.00147149
29,132.539,0.61614,1.11083,0.8402,0.90504,0,0.81426,0.72498,0.81927,0.60355,0.8001,0.71012,0.7734,0.50741,0.64154,1.20088,0.88148,0.96741,0,0.00145191,0.00145191,0.00145191
30,136.96,0.6183,1.09766,0.8026,0.90624,0,0.81611,0.66342,0.74664,0.56632,0.80511,0.6537,0.71816,0.49055,0.67464,1.33435,1.21979,0.99523,0,0.00143234,0.00143234,0.00143234
31,141.381,0.62261,1.13397,0.78902,0.90519,0,0.75092,0.6921,0.76663,0.57296,0.80213,0.63813,0.73589,0.50818,0.67687,1.21913,1.06275,1.00006,0,0.00141276,0.00141276,0.00141276
32,145.809,0.61597,1.10079,0.81758,0.91436,0,0.77102,0.71595,0.79286,0.59257,0.84078,0.65175,0.7608,0.51699,0.64757,1.23183,0.9284,0.99415,0,0.00139319,0.00139319,0.00139319
33,150.207,0.61639,1.118,0.83729,0.91408,0,0.83307,0.66342,0.76988,0.56698,0.82621,0.64746,0.7281,0.48364,0.70018,1.35795,0.99883,1.01734,0,0.00137361,0.00137361,0.00137361
34,154.659,0.59815,1.09672,0.78611,0.90114,0,0.8453,0.70162,0.81993,0.60231,0.8374,0.70135,0.78024,0.51838,0.65456,1.13213,0.90556,1.00863,0,0.00135404,0.00135404,0.00135404
35,159.049,0.59398,1.06042,0.77465,0.90195,0,0.82737,0.73665,0.8282,0.62576,0.85246,0.69691,0.79278,0.54827,0.61556,1.14311,0.84189,0.95423,0,0.00133446,0.00133446,0.00133446
36,163.494,0.59058,1.09287,0.74758,0.89627,0,0.8101,0.76848,0.84583,0.64459,0.81939,0.73735,0.80814,0.56687,0.59745,1.11098,0.80745,0.97457,0,0.00131489,0.00131489,0.00131489
37,167.934,0.59967,1.08145,0.78257,0.90139,0,0.81168,0.75875,0.83777,0.62846,0.80593,0.7433,0.80248,0.54883,0.61824,1.12143,0.81563,0.9674,0,0.00129531,0.00129531,0.00129531
38,172.297,0.60302,1.07524,0.76164,0.8876,0,0.79451,0.73346,0.81254,0.60641,0.82554,0.70623,0.78343,0.52473,0.65441,1.22151,0.91626,0.98649,0,0.00127574,0.00127574,0.00127574
39,176.869,0.59125,1.12883,0.76496,0.88607,0,0.79486,0.70428,0.80537,0.60238,0.80347,0.68482,0.77068,0.51246,0.63392,1.19782,0.93515,0.97814,0,0.00125617,0.00125617,0.00125617
40,181.262,0.59552,1.06653,0.76318,0.90271,0,0.7623,0.71753,0.80226,0.60954,0.80722,0.67614,0.76478,0.51579,0.62821,1.17609,0.89197,0.97157,0,0.00123659,0.00123659,0.00123659
41,185.66,0.59684,1.10074,0.77728,0.89945,0,0.81815,0.7821,0.85429,0.6529,0.80489,0.7393,0.8025,0.5379,0.60741,1.19355,0.81265,0.9595,0,0.00121702,0.00121702,0.00121702
42,190.067,0.57591,1.05366,0.72164,0.8823,0,0.81262,0.75936,0.843,0.63998,0.85561,0.71476,0.80721,0.5445,0.60552,1.17977,0.83832,0.96475,0,0.00119744,0.00119744,0.00119744
43,194.507,0.59213,1.06876,0.77044,0.90218,0,0.79026,0.76848,0.83829,0.63244,0.83255,0.71595,0.80476,0.5397,0.61898,1.14105,0.85996,0.97491,0,0.00117787,0.00117787,0.00117787
44,198.901,0.58977,1.08312,0.75024,0.89775,0,0.79639,0.77432,0.84149,0.63343,0.80422,0.7607,0.81054,0.55209,0.59733,1.13875,0.85089,0.94839,0,0.00115829,0.00115829,0.00115829
45,203.376,0.56399,1.00109,0.70936,0.87682,0,0.86145,0.7379,0.84455,0.64326,0.8386,0.71772,0.80076,0.55076,0.60154,1.15247,0.82223,0.97023,0,0.00113872,0.00113872,0.00113872
46,207.825,0.58145,1.00669,0.7327,0.88149,0,0.80381,0.79377,0.85683,0.62746,0.83661,0.73715,0.81928,0.54538,0.62383,1.10891,0.82425,0.97083,0,0.00111914,0.00111914,0.00111914
47,212.404,0.56971,1.06813,0.70208,0.88461,0,0.86363,0.75155,0.85264,0.64438,0.84519,0.7329,0.81381,0.55709,0.59635,1.07716,0.83324,0.96377,0,0.00109957,0.00109957,0.00109957
48,216.826,0.56639,1.05913,0.73592,0.88902,0,0.79475,0.79851,0.85873,0.65046,0.80926,0.75097,0.81742,0.55159,0.59221,1.07499,0.79207,0.96375,0,0.00107999,0.00107999,0.00107999
49,221.172,0.54247,0.94602,0.6798,0.86611,0,0.811,0.79183,0.8626,0.65548,0.83081,0.71653,0.80657,0.54976,0.58557,1.1016,0.79508,0.95477,0,0.00106042,0.00106042,0.00106042
50,225.562,0.56392,0.99909,0.70744,0.88033,0,0.83028,0.72374,0.82554,0.62141,0.83865,0.69455,0.79017,0.52822,0.59146,1.12336,0.86379,0.94991,0,0.00104084,0.00104084,0.00104084
51,229.937,0.55589,1.03535,0.70192,0.87999,0,0.83611,0.75875,0.84849,0.64431,0.82218,0.72863,0.80818,0.5624,0.59974,1.11289,0.82527,0.96531,0,0.00102127,0.00102127,0.00102127
52,234.272,0.55586,1.0155,0.68791,0.87204,0,0.79786,0.80631,0.86704,0.66063,0.84237,0.72777,0.82356,0.56906,0.57882,1.07374,0.78665,0.95859,0,0.0010017,0.0010017,0.0010017
53,238.654,0.56245,1.04302,0.70025,0.86905,0,0.86772,0.75298,0.85163,0.64332,0.85121,0.72957,0.80897,0.54967,0.58653,1.09297,0.8032,0.95798,0,0.000982121,0.000982121,0.000982121
54,243.024,0.56378,1.02956,0.70436,0.87604,0,0.85629,0.73033,0.83523,0.63539,0.8712,0.70428,0.79646,0.54841,0.60267,1.11236,0.8316,0.97237,0,0.000962546,0.000962546,0.000962546
55,247.296,0.5518,0.99475,0.69117,0.88125,0,0.84916,0.71206,0.83489,0.63704,0.83684,0.70233,0.79627,0.54812,0.59423,1.11599,0.85967,0.96881,0,0.000942972,0.000942972,0.000942972
56,251.794,0.55413,0.98013,0.68045,0.86854,0,0.82435,0.7607,0.85706,0.65364,0.85433,0.73028,0.82116,0.57086,0.58773,1.11314,0.76806,0.95523,0,0.000923397,0.000923397,0.000923397
57,256.163,0.5561,1.01679,0.71849,0.87901,0,0.87187,0.74136,0.85975,0.65733,0.87408,0.71574,0.81153,0.56701,0.5869,1.06936,0.79283,0.96647,0,0.000903822,0.000903822,0.000903822
58,260.623,0.52681,0.95086,0.65374,0.86915,0,0.85044,0.76848,0.86275,0.66247,0.87798,0.72568,0.82061,0.55398,0.5727,1.08914,0.76391,0.95965,0,0.000884248,0.000884248,0.000884248
59,265.044,0.53928,0.99961,0.67328,0.865,0,0.85494,0.78794,0.86414,0.6614,0.83222,0.76238,0.82045,0.54964,0.58357,1.09233,0.76285,0.9722,0,0.000864673,0.000864673,0.000864673
60,269.442,0.5257,0.97616,0.65606,0.86854,0,0.8237,0.75875,0.83232,0.63823,0.82639,0.73541,0.7889,0.54774,0.58666,1.16323,0.84806,0.96649,0,0.000845099,0.000845099,0.000845099
61,273.779,0.50877,0.93235,0.62273,0.85195,0,0.83823,0.79639,0.86051,0.6642,0.82506,0.76654,0.82081,0.55515,0.57664,1.08651,0.77557,0.95722,0,0.000825524,0.000825524,0.000825524
62,278.118,0.54296,1.0066,0.67434,0.86485,0,0.85319,0.76881,0.86436,0.66091,0.83739,0.7314,0.81492,0.56196,0.5731,1.06651,0.78739,0.96354,0,0.000805949,0.000805949,0.000805949
63,282.425,0.55519,1.04802,0.68051,0.87807,0,0.84762,0.79767,0.87151,0.66546,0.84739,0.74539,0.82417,0.57277,0.58393,1.08975,0.7622,0.95812,0,0.000786375,0.000786375,0.000786375
64,286.942,0.53674,1.02925,0.65835,0.86195,0,0.85045,0.76654,0.84452,0.64607,0.84148,0.7393,0.80197,0.55692,0.57703,1.09017,0.8115,0.95367,0,0.0007668,0.0007668,0.0007668
65,291.492,0.52835,0.95461,0.63348,0.85821,0,0.85699,0.75875,0.84458,0.64655,0.87993,0.6965,0.80569,0.55582,0.58451,1.08175,0.78733,0.97437,0,0.000747226,0.000747226,0.000747226
66,295.869,0.54893,0.97285,0.65354,0.87423,0,0.8651,0.74856,0.84947,0.65147,0.83982,0.72179,0.79657,0.53889,0.58035,1.13586,0.79968,0.96171,0,0.000727651,0.000727651,0.000727651
67,300.268,0.52211,0.96473,0.6256,0.85975,0,0.79169,0.73201,0.79677,0.6066,0.77685,0.71116,0.75654,0.51411,0.6051,1.23466,0.91706,0.97683,0,0.000708076,0.000708076,0.000708076
68,304.642,0.53151,0.97421,0.64104,0.86219,0,0.86323,0.76131,0.85815,0.66051,0.85247,0.74903,0.82254,0.5575,0.56467,1.11333,0.78322,0.95445,0,0.000688502,0.000688502,0.000688502
69,308.908,0.51842,0.93404,0.60298,0.84599,0,0.88001,0.75627,0.86622,0.66868,0.8618,0.7522,0.82851,0.57218,0.56548,1.04107,0.7707,0.95292,0,0.000668927,0.000668927,0.000668927
70,313.27,0.50953,0.92131,0.59506,0.84358,0,0.8394,0.77281,0.8587,0.67453,0.8162,0.75164,0.81288,0.55605,0.55143,1.06109,0.79202,0.93416,0,0.000649353,0.000649353,0.000649353
71,317.555,0.53083,0.9466,0.62711,0.85673,0,0.84809,0.79767,0.87602,0.67768,0.82788,0.75097,0.82351,0.56185,0.56405,1.08391,0.76618,0.94063,0,0.000629778,0.000629778,0.000629778
