epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
28,132.036,0.55357,0.88001,1.01595,0.85006,0,0.54262,0.52739,0.59067,0.45158,0.52514,0.52637,0.58776,0.41327,0.56447,0.9781,1.14766,0.8949,0,0.00105138,0.00105138,0.00105138
29,136.644,0.58647,0.89262,1.04947,0.86384,0,0.56864,0.56726,0.59547,0.44706,0.59048,0.59378,0.60133,0.40146,0.60843,1.0506,1.1678,0.90845,0,0.00103739,0.00103739,0.00103739
30,141.211,0.55097,0.86163,1.01321,0.84309,0,0.48813,0.59583,0.5524,0.40392,0.51867,0.59348,0.55519,0.36515,0.59739,1.04917,1.39027,0.91103,0,0.0010234,0.0010234,0.0010234
31,145.755,0.57385,0.88372,0.98719,0.85186,0,0.60252,0.5772,0.61472,0.45567,0.6354,0.5663,0.61777,0.41521,0.58506,0.97905,1.10306,0.90939,0,0.00100942,0.00100942,0.00100942
32,150.2,0.56538,0.88337,1.00375,0.86445,0,0.64666,0.58213,0.5902,0.44494,0.64517,0.57658,0.58753,0.40704,0.57129,0.9733,1.10281,0.90875,0,0.000995432,0.000995432,0.000995432
33,154.734,0.55712,0.87072,0.97908,0.85138,0,0.49937,0.64175,0.56691,0.42786,0.56012,0.57763,0.57038,0.39108,0.57285,1.0033,1.13851,0.92111,0,0.000981446,0.000981446,0.000981446
34,159.229,0.55242,0.8826,0.99521,0.85059,0,0.45897,0.60099,0.53262,0.3781,0.47123,0.61302,0.55266,0.34723,0.63409,1.11526,1.37773,0.95657,0,0.00096746,0.00096746,0.00096746
35,163.833,0.54503,0.81385,0.97794,0.84758,0,0.56754,0.61537,0.5965,0.43161,0.5749,0.6169,0.59568,0.39488,0.59087,0.98943,1.13549,0.92829,0,0.000953474,0.000953474,0.000953474
36,168.483,0.55495,0.8729,0.95167,0.85406,0,0.50455,0.67497,0.63938,0.47799,0.49549,0.66472,0.62784,0.43159,0.56051,0.96476,1.0072,0.91808,0,0.000939488,0.000939488,0.000939488
37,173.241,0.57341,0.89478,0.99031,0.86084,0,0.45135,0.64905,0.58807,0.43739,0.49716,0.5869,0.58244,0.40388,0.56754,0.98418,1.1105,0.91448,0,0.000925502,0.000925502,0.000925502
38,177.802,0.55435,0.84906,0.96412,0.83632,0,0.50168,0.54243,0.53424,0.39169,0.51443,0.55156,0.54333,0.36126,0.60601,1.07124,1.30766,0.92371,0,0.000911516,0.000911516,0.000911516
39,182.284,0.54568,0.87163,0.92882,0.83626,0,0.55826,0.59614,0.60217,0.45879,0.59856,0.56526,0.61143,0.41228,0.56375,1.01936,1.06649,0.91758,0,0.00089753,0.00089753,0.00089753
40,186.779,0.54097,0.86284,0.91992,0.84351,0,0.56039,0.55275,0.57753,0.44102,0.58139,0.5452,0.58134,0.39142,0.59771,1.0328,1.11673,0.9241,0,0.000883544,0.000883544,0.000883544
41,191.427,0.55767,0.87822,0.92816,0.85166,0,0.56083,0.63502,0.62256,0.46742,0.57689,0.64291,0.63473,0.41979,0.57457,1.02961,1.03661,0.92243,0,0.000869558,0.000869558,0.000869558
42,195.954,0.52673,0.84036,0.88501,0.82995,0,0.52621,0.61417,0.56034,0.43082,0.52183,0.60743,0.55771,0.38398,0.59244,1.04106,1.19126,0.94343,0,0.000855572,0.000855572,0.000855572
43,200.419,0.55455,0.84163,0.91511,0.84831,0,0.5348,0.65962,0.59799,0.44951,0.54717,0.66358,0.60791,0.4062,0.59158,1.07297,1.08537,0.92791,0,0.000841586,0.000841586,0.000841586
44,204.944,0.56433,0.87652,0.91167,0.85797,0,0.56225,0.67667,0.63644,0.47761,0.56383,0.67642,0.63318,0.42274,0.579,1.03789,1.08974,0.92882,0,0.0008276,0.0008276,0.0008276
45,209.652,0.54499,0.83139,0.87842,0.84254,0,0.55428,0.62186,0.60975,0.46339,0.57683,0.61504,0.61406,0.41196,0.57684,1.02654,1.14125,0.91301,0,0.000813614,0.000813614,0.000813614
