epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
11,42.4994,1.25496,2.01799,1.13646,0.88719,0,0.76615,0.69552,0.76553,0.55016,0.77114,0.70448,0.77304,0.49977,1.23192,2.10131,1.15357,0.89007,0,0.000443674,0.000443674,0.000443674
12,45.7783,1.26293,2.00325,1.16721,0.89618,0,0.66344,0.67164,0.68047,0.48009,0.66049,0.66866,0.67132,0.42135,1.27775,2.20569,1.29351,0.89519,0,0.000422041,0.000422041,0.000422041
13,49.0129,1.27333,2.00284,1.11714,0.88547,0,0.7269,0.66866,0.75632,0.52737,0.73878,0.65005,0.73725,0.46551,1.3782,2.30439,1.2527,0.93482,0,0.000400409,0.000400409,0.000400409
14,52.2909,1.16996,1.90983,1.00162,0.85334,0,0.68344,0.71045,0.73221,0.53796,0.72795,0.66866,0.73086,0.47697,1.20467,2.16883,1.24787,0.8727,0,0.000378776,0.000378776,0.000378776
15,55.5819,1.21723,1.9303,1.09002,0.86496,0,0.74998,0.70746,0.7641,0.55237,0.76662,0.68638,0.75178,0.49868,1.20531,2.1474,1.17969,0.88574,0,0.000357144,0.000357144,0.000357144
16,58.8143,1.17283,1.86752,0.9943,0.85341,0,0.74703,0.70522,0.75533,0.5515,0.73821,0.70746,0.74683,0.50846,1.18403,2.15981,1.1577,0.8708,0,0.000335511,0.000335511,0.000335511
17,62.048,1.11923,1.80289,0.98609,0.83894,0,0.77231,0.73916,0.7725,0.56498,0.77907,0.73685,0.77172,0.52124,1.20004,2.21381,1.07615,0.88448,0,0.000313878,0.000313878,0.000313878
18,65.3051,1.14286,1.83657,0.91677,0.83984,0,0.82008,0.68029,0.78284,0.54596,0.72827,0.74627,0.78451,0.47928,1.26452,2.2339,1.12098,0.89799,0,0.000292246,0.000292246,0.000292246
19,68.5587,1.12879,1.8117,0.93986,0.84413,0,0.71395,0.74505,0.75564,0.56124,0.72499,0.7194,0.74724,0.49865,1.16707,2.12692,1.12224,0.86768,0,0.000270613,0.000270613,0.000270613
20,71.8152,1.09798,1.73706,0.91468,0.83687,0,0.77237,0.67164,0.77033,0.5595,0.77924,0.67761,0.76089,0.49934,1.22235,2.19448,1.18168,0.88771,0,0.000248981,0.000248981,0.000248981
21,75.7091,1.05531,1.75466,0.83748,0.81375,0,0.72614,0.75224,0.76902,0.55064,0.76279,0.71642,0.75424,0.50545,1.2095,2.13902,1.12273,0.8866,0,0.000227348,0.000227348,0.000227348
22,78.7864,0.99103,1.68653,0.80856,0.80157,0,0.76014,0.7403,0.79639,0.5766,0.76699,0.74328,0.79561,0.52497,1.20478,2.15019,1.07147,0.88376,0,0.000205715,0.000205715,0.000205715
23,81.8973,1.00704,1.72104,0.80607,0.80618,0,0.78556,0.66705,0.78034,0.57199,0.77306,0.68657,0.77921,0.51212,1.252,2.22332,1.1224,0.87994,0,0.000184083,0.000184083,0.000184083
24,85.0044,0.97425,1.61242,0.77996,0.79115,0,0.76146,0.73433,0.79596,0.58931,0.76455,0.73731,0.7982,0.53276,1.16468,2.06659,1.05663,0.86119,0,0.00016245,0.00016245,0.00016245
25,88.0629,0.94962,1.64468,0.75799,0.79483,0,0.76319,0.7194,0.78745,0.57325,0.71945,0.75821,0.78269,0.50884,1.16475,2.16418,1.08887,0.86696,0,0.000140818,0.000140818,0.000140818
26,91.1374,0.93591,1.61031,0.74579,0.78423,0,0.77304,0.76255,0.79338,0.58934,0.77975,0.76088,0.78741,0.53114,1.13655,2.17108,1.0399,0.85499,0,0.000119185,0.000119185,0.000119185
27,94.1487,0.93715,1.62766,0.70065,0.78762,0,0.7606,0.75871,0.78974,0.5941,0.77447,0.76418,0.79143,0.54136,1.13706,2.18232,1.05481,0.86855,0,9.75524e-05,9.75524e-05,9.75524e-05
28,97.2221,0.93017,1.57313,0.68994,0.79512,0,0.7557,0.75522,0.78812,0.59473,0.76555,0.76119,0.78951,0.54457,1.10799,2.12501,1.04251,0.85756,0,7.59198e-05,7.59198e-05,7.59198e-05
29,100.25,0.91476,1.56856,0.65598,0.77496,0,0.74778,0.75224,0.78839,0.59266,0.72554,0.78913,0.79087,0.52846,1.12242,2.16123,1.0388,0.8575,0,5.42872e-05,5.42872e-05,5.42872e-05
30,103.29,0.88214,1.50863,0.64037,0.75934,0,0.75889,0.77044,0.7988,0.60195,0.76441,0.75522,0.79224,0.54356,1.10658,2.10334,1.05174,0.85414,0,3.26546e-05,3.26546e-05,3.26546e-05
